RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Oyun,Yok,,,16 GB,,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,"10.156,43"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.499
16,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımsız,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,4 GB,Siyah,256 GB,,Full HD (FHD),1280 x 800,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,4.769
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,21.214
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ev - Okul,Yok,,,2 GB,Gri,1 TB,,,2560 x 1600,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ev - Okul,0.0,30.499
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Beyaz,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.999
8,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,128 GB,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Siyah,128 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ev - Okul,0.0,4.190
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,12 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.699
32,HDMI,0.0,0.0,0.0,"14,1 inç",0.0,8 GB,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,7.699
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,7.999
32,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,12.549
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,512 GB,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,13.199
32,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,128 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,"4.362,62"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,,64 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,12.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,32 GB,Gri,1 TB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,20.009
32,HDMI,1.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,11.659
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,12 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.999
16,HDMI,0.0,1.0,0.0,"16,1 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,1 TB,Aydınlatmalı,Oyun,Yok,,IPS,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,1.0,Oyun,0.0,9.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"8.765,64"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,64 GB,Gri,2 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"31.400,18"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,500 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,500 GB,0.0,Ofis - İş,0.0,7.499
32,HDMI,1.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,512 GB,Q Türkçe,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Oyun,0.0,12.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.749
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,4 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,4.495
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,256 GB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Oyun,0.0,"11.665,84"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,12.549
32,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,15.009
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,6.549
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.649
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,32 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,13.259
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,"15.702,36"
32,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,12.049
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,DVD Okuyucu,,TN,12 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,8.199
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.027,21"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"9.679,94"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,DVD Okuyucu,,TN,8 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.699
128,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,5.299
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"7.064,51"
32,HDMI,0.0,0.0,0.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.313
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,IPS,32 GB,,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,19.809
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,128 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ev - Okul,0.0,"4.099,50"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Mavi,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,17.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.199
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"7.936,90"
64,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Oyun,Yok,,IPS,64 GB,Siyah,512 GB,,Ultra HD 4K (UHD),3840 x 2160,1.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,42.801
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,256 GB,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,9.779
32,HDMI,0.0,1.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Numerik Tuşlar Yok,Ofis - İş,Yok,,,32 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,11.499
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ev - Okul,0.0,6.449
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Kırmızı,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ev - Okul,0.0,10.899
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.599
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Oyun,Yok,,TN,8 GB,Gri,Yok,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,7.349
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Numerik Tuşlu,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,12.539
32,HDMI,1.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,128 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.199
16,HDMI,1.0,0.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,250 GB altı,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,250 GB altı,0.0,Ev - Okul,0.0,4.500
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ev - Okul,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ev - Okul,0.0,8.799
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.499
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Pembe,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"11.399,98"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,,8 GB,,240 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,8.599
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,,,Ev - Okul,,,,,Gri,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,17.499
16,HDMI,1.0,0.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,8 GB,Gri,256 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,7.299
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gümüş,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,29.000
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,9.737
32,HDMI,0.0,1.0,0.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"20.170,80"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,8 GB,Numerik Tuşlu,Ofis - İş,Yok,,TN,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,8 GB,0.0,Ofis - İş,0.0,7.499
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,16 GB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,16 GB,0.0,Oyun,0.0,14.509
32,HDMI,0.0,1.0,0.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,500 GB,Q Türkçe,Ev - Okul,DVD Dual Yazıcı,,,8 GB,Siyah,Yok,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,500 GB,0.0,Ev - Okul,0.0,8.652
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.749
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.399
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,4 GB,Metalik,120 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.790
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,2 GB,0.0,0.0,1.0,,,,,1 TB,Numerik Tuşlu,Oyun,DVD RW,,,16 GB,,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,29.000
32,HDMI,1.0,0.0,1.0,15 inç,0.0,6 GB,0.0,0.0,1.0,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,32 GB,Altın,1 TB,,,3200 x 1800,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,35.500
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,Yok,,,24 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"9.211,55"
8,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,TN,8 GB,,256 GB,Gri,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 GB,0.0,Ofis - İş,0.0,6.799
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.599
32,HDMI,0.0,0.0,0.0,"15,4 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ev - Okul,Yok,,,16 GB,Gri,512 GB,,Full HD (FHD),2880 x 1800,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ev - Okul,0.0,23.999
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,64 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,10.999
32,HDMI,1.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,"11.291,90"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,Yok,,IPS,64 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,24.252
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.319
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,,Q Türkçe,Ofis - İş,,,,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.599
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,1.0,0.0,1.0,,,,,,,Oyun,,,,16 GB,,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,21.499
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,4.399
