RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-15-iml-intel-core-i7-1065g7-16gb-512gb-ssd-w10-pro-15-6-fhd-20sm003atx19-p-64971244?boutiqueId=544254&merchantId=107092,10.929
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-core-i5-10210u-1-6ghz-4gb-256gb-ssd-15-6-mx130-2gb-w10-p-65326247?boutiqueId=544254&merchantId=189905,6.849
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15ikb-intel-core-i3-7020u-20gb-256gb-ssd-w10home-15-6-81vd00e7tx11-p-64944565?boutiqueId=544254&merchantId=107092,7.199
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,128 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/250-g7-255g9es-15-6-core-i3-1005g1-4gb-128gb-ssd-o-b-uhd-frd-p-57324640?boutiqueId=544519&merchantId=113391,"4.843,90"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-intel-core-i5-1035g1-16gb-512gb-ssd-w10-pro-15-6-fhd-20sm003btx19-p-64970680?boutiqueId=544254&merchantId=107092,9.299
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-intel-core-i5-10210u-8gb-256gb-ssd-rx640-w10-pro-14-fhd-20ra005gtxa19-p-63162133?boutiqueId=544254&merchantId=155616,"10.627,76"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-intel-core-i7-10510u-32gb-1tb-ssd-rx640-freedos-14-fhd-20ras0wc00a4-bilgisayar-p-63129462?boutiqueId=544254&merchantId=155616,"14.018,77"
32,HDMI,1.0,1.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/t15-i7-10510u-16gb-512gb-ssd-w10pro-15-6-fhd-20s6001ytx-p-65007559?boutiqueId=544254&merchantId=107204,13.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,1.0,1.0,,Distribütör Garantili,,,,,Q Türkçe,Ofis - İş,,,,8 GB,Gümüş,256 GB,,HD Ready (HD),1366 x 768,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-dw1000nt-intel-core-i5-10210u-8gb-256gb-ssd-mx130-windows-10-home-15-6-8ke20ea-p-32362675?boutiqueId=544519&merchantId=107301,7.279
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15ikb-intel-core-i3-7020u-4gb-512gb-ssd-freedos-15-6-81vd00e7tx16-p-64944631?boutiqueId=544254&merchantId=107092,6.399
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-intel-core-i5-1035g1-16gb-1tb-256gb-ssd-w10-pro-15-6-fhd-20sm003btx21-p-64970515?boutiqueId=544254&merchantId=107092,9.319
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-intel-core-i5-1035g1-8gb-1tb-512gb-ssd-freedos-15-6-fhd-20sm003btx6-p-64970641?boutiqueId=544254&merchantId=107092,8.349
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-core-i7-10510u-8gb-256gb-ssd-14-fhd-w10home-20rbs4mb26-p-64476781?boutiqueId=544254&merchantId=107092,8.499
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-20qr002atx04-p73-i7-9750h-32gb-1tb-1tb-ssd-windows-10-pro-t2000-17-3-fhd-nb-p-64475790?boutiqueId=544254&merchantId=106664,25.949
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Aydınlatmalı,Oyun,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Aydınlatmalı,Oyun,https://www.trendyol.com//lenovo/gaming-3-i7-10750h-12gb-1tb-512gb-ssd-81y400d5txz17-fdos-15-6-fhd-p-65093544?boutiqueId=544254&merchantId=109354,13.776
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-20qr002atx03-p73-i7-9750h-32gb-1tb-512-gb-ssd-windows-10-pro-t2000-17-3-fhd-nb-p-64475789?boutiqueId=544254&merchantId=106664,25.399
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,İthalatçı Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,12 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/amd-ryzen-53500u-2-1-ghz-p-65213686?boutiqueId=544254&merchantId=117509,6.599
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15ikb-intel-core-i3-7020u-20gb-512gb-ssd-freedos-15-6-81vd00e7tx19-p-64409212?boutiqueId=544254&merchantId=107092,6.999
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-core-i7-10510u-8gb-256gb-ssd-14-fhd-w10pro-20rbs4mb08-p-64309265?boutiqueId=544254&merchantId=107092,8.949
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-i7-10510u-8gb-1tb-240gb-ssd-20rds03700n7-fdos-15-6-fhd-p-63954925?boutiqueId=544254&merchantId=109354,"11.385,65"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z10-amd-r7-3700u-12gb-240gb-ssd-fdos-mx230-15-6-fhd-p-65199552?boutiqueId=544254&merchantId=109354,"9.679,87"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/dizustu-bilgisayar-d509dj-ej119z6-amd-r7-3700u-4gb-240gb-ssd-fdos-mx230-15-6-fhd-p-65195182?boutiqueId=544254&merchantId=109354,"9.207,68"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z21-amd-r7-3700u-12gb-240gb-ssd-w10p-mx230-15-6-fhd-p-65304228?boutiqueId=544254&merchantId=109354,"10.565,22"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-i7-10510u-16gb-1tb-256gb-ssd-20rds03700n13-w10p-15-6-fhd-p-63244745?boutiqueId=544254&merchantId=109354,"12.808,12"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-core-i7-10510u-8gb-1tb-256gb-ssd-rx640-w10-pro-14-fhd-20ras04k00a31-bilgisayar-p-63129365?boutiqueId=544254&merchantId=155616,"13.150,04"
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 GB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx17-i5-10210u-32gb-1tb-1tbssd-w10p-14-fullhd-tasinabilir-bilgisayar-p-63116479?boutiqueId=544254&merchantId=106664,10.999
32,HDMI,1.0,1.0,1.0,14 inç,0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/e410ma-bv185tz1-intel-celeron-n4020-4gb-128-ssd-win10-home-14-p-63305057?boutiqueId=544254&merchantId=109354,"5.534,21"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//dell/g315-4b750f85c10-i7-10750h-16gb-1tb-512ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-58933215?boutiqueId=544519&merchantId=117279,11.799
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gri,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z5-amd-r7-3700u-4gb-128gb-ssd-fdos-mx230-15-6-fhd-p-65195042?boutiqueId=544254&merchantId=109354,"9.089,63"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,20 GB,Gri,240 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z14-amd-r7-3700u-20gb-240gb-ssd-fdos-mx230-15-6-fhd-p-65305695?boutiqueId=544254&merchantId=109354,"10.152,06"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509dj-ej119a6-ryzen7-3700u-20gb-256ssd-mx230-15-6-fhd-freedos-tasinabilir-bilgisayar-p-63670889?boutiqueId=544254&merchantId=106664,7.549
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx12-i5-10210u-32gb-256ssd-w10p-14-fullhd-tasinabilir-bilgisayar-p-63116442?boutiqueId=544254&merchantId=106664,9.649
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Beyaz,1 TB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-32gb-1tb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8eat9-p-66512873?boutiqueId=543900&merchantId=114271,8.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/nb-6xd55ea-850-g6-i5-8265u-8gb-256gb-ssd-15-6-w10p-p-42082065?boutiqueId=544254&merchantId=142703,8.899
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Beyaz,Yok,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-16gb-1tb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8eat7-p-66513060?boutiqueId=543900&merchantId=114271,8.499
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Beyaz,1 TB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-8gb-1tb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8eat4-p-66512953?boutiqueId=543900&merchantId=114271,7.999
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Beyaz,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-16gb-256gb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8eat5-p-66519757?boutiqueId=543900&merchantId=114271,7.299
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Beyaz,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-16gb-512gb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8eat6-p-66513011?boutiqueId=543900&merchantId=114271,7.699
32,HDMI,1.0,0.0,1.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/nb-l13-20r30012tx-i5-10210u-8g-256g-ssd-13-3-win10-pro-p-42100031?boutiqueId=544254&merchantId=142703,9.849
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,40 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-20t8001utx22-ryzen7-4700u-40gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-65199631?boutiqueId=544254&merchantId=106664,9.599
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z12-amd-r7-3700u-12gb-512gb-ssd-fdos-mx230-15-6-fhd-p-65213697?boutiqueId=544254&merchantId=109354,"10.034,01"
8,HDMI,0.0,1.0,0.0,"12,2 inç",0.0,Paylaşımlı,0.0,1.0,QHD,İthalatçı Garantili,,Yok,,256 GB,Q İngilizce,Ofis - İş,Yok,,IPS,8 GB,Gri,256 GB,,QHD,2736 x 1824,QHD,İthalatçı Garantili,HD Ready,Yok,1 TB,256 GB,Q İngilizce,Ofis - İş,https://www.trendyol.com//microsoft/surface-pro-7-core-i5-1035g4-8gb-ram-256gb-ssd-12-3-win-10-pro-pvr-00001-lisansli-gri-p-65253114?boutiqueId=544254&merchantId=112804,13.499
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z9-amd-r7-3700u-12gb-128gb-ssd-fdos-mx230-15-6-fhd-p-65199598?boutiqueId=544254&merchantId=109354,"9.561,82"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z15-amd-r7-3700u-20gb-256gb-ssd-fdos-mx230-15-6-fhd-p-65256446?boutiqueId=544254&merchantId=109354,"10.204,08"
16,HDMI,0.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,512 GB,Q Türkçe,Oyun,Yok,,IPS,16 GB,,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Oyun,https://www.trendyol.com//monster/huma-laptop-h4-v3-2-1-intel-core-i7-10510u-16gb-512gb-ssd-mx250-windows-10-home-14-1-p-34348193?boutiqueId=544519&merchantId=105286,9.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,,8 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu Aydınlatmalı,Oyun,https://www.trendyol.com//acer/nitro-an515-43-amd-ryzen-5-3550h-8gb-256gb-ssd-gtx1650-freedos-15-6-fhd-nh-q6zey-007-p-43118230?boutiqueId=544519&merchantId=106740,"7.290,63"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,4 GB,0.0,0.0,Full HD,Distribütör Garantili,,,,16 GB,Q İngilizce,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,16 GB,Q İngilizce,Ofis - İş,https://www.trendyol.com//xiaomi/redmibook-14-ii-ryzen-amd-r5-4500u-16gb-512gb-ssd-windows-10-home-bilgisayar-p-55312132?boutiqueId=544519&merchantId=106895,7.099
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z18-amd-r7-3700u-8gb-512gb-ssd-w10p-mx230-15-6-fhd-dizustu-bilgisayar-p-65257198?boutiqueId=544254&merchantId=109354,"10.683,27"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,Full HD,Var,,Yok,Q İngilizce,Ev - Okul,Yok,,TN,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,Full HD,Var,1 TB,Yok,Q İngilizce,Ev - Okul,https://www.trendyol.com//lenovo/ideapad-s145-amd-ryzen-7-3700u-8gb-512ssd-15-6fhd-p-65326093?boutiqueId=544254&merchantId=257163,7.499
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z23-amd-r7-3700u-12gb-512gb-ssd-w10p-mx230-15-6-fhd-p-65305731?boutiqueId=544254&merchantId=109354,"10.919,37"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z20-amd-r7-3700u-8gb-1tb-ssd-w10p-mx230-15-6-fhd-p-65304211?boutiqueId=544254&merchantId=109354,"11.391,55"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z27-amd-r7-3700u-20gb-512gb-ssd-w10p-mx230-15-6-fhd-p-65358697?boutiqueId=544254&merchantId=109354,"11.391,55"
